node	mutation_occurred	variant_name	successors
669	False	a_e_H_16_53_136	[]
848	True	a_e_H_16_53_171_210	[]
875	False	a_e_H_16_53_137_172	[]
55	False	a_e_H_16_53_137_172	[]
618	False	a_e_H_16_53_137_172	[510]
494	False	a_e_H_16_53_96_139_199	[957]
315	False	a_e_H_16_53_96_139_199	[]
579	False	a_e_H_16_53_96_139_199	[319]
946	True	a_e_H_16_53_96_211	[977]
855	False	a_e_H_16_53_96	[484]
165	False	a_e_H_16_53_96	[]
248	False	a_e_H_16_53_175	[270]
463	False	a_e_H_16_53	[274]
474	True	a_e_H_16_53_212	[]
15	False	a_e_17_145	[]
935	True	a_e_17_145_213	[]
144	False	a_e_17_105_178	[731]
672	False	a_g_O_21_67	[956]
506	False	a_g_O_21_67	[]
678	False	a_g_O_21_67	[]
171	False	a_b_c_j	[]
218	False	a_b_l_z_82	[]
752	False	a_b_l_z_5_162	[]
393	True	a_e_H_16_53_135_166_192_214	[338, 679]
397	False	a_e_H_16_53_135_166_192	[]
748	False	a_e_H_16_53_135_166_192	[]
408	True	a_e_H_16_53_135_166_192_215	[]
961	False	a_e_H_16_53_135_166_192	[90]
226	False	a_e_H_16_53_135_166_192	[233, 952]
304	False	a_e_H_16_53_135_166_192	[]
379	False	a_e_H_16_53_135_166_192	[]
843	False	a_e_H_16_53_135_166_192	[164]
13	False	a_e_H_16_53_135_166_192	[428]
668	True	a_e_H_16_53_135_166_192_216	[831, 382]
577	False	a_e_H_16_53_135_166_192	[533, 262]
404	True	a_e_H_16_53_135_166_192_217	[775]
889	False	a_e_H_16_53_135_166_207	[918, 476, 601]
204	False	a_e_H_16_53_135_166_207	[]
878	True	a_e_H_16_53_135_167_218	[70]
900	True	a_e_H_16_53_135_167_219	[]
213	False	a_e_H_16_53_136	[]
856	True	a_e_H_16_53_136_220	[383]
925	True	a_e_H_16_53_136_221	[]
964	False	a_e_H_16_53_136	[]
510	True	a_e_H_16_53_137_172_222	[]
957	False	a_e_H_16_53_96_139_199	[708]
319	False	a_e_H_16_53_96_139_199	[]
977	True	a_e_H_16_53_96_211_223	[]
484	False	a_e_H_16_53_96	[]
270	False	a_e_H_16_53_175	[424]
274	False	a_e_H_16_53	[]
731	True	a_e_17_105_178_224	[574, 850]
956	True	a_g_O_21_67_225	[]
338	False	a_e_H_16_53_135_166_192_214	[986, 917, 495, 869]
679	True	a_e_H_16_53_135_166_192_214_226	[]
90	False	a_e_H_16_53_135_166_192	[767]
233	False	a_e_H_16_53_135_166_192	[336]
952	False	a_e_H_16_53_135_166_192	[423]
164	True	a_e_H_16_53_135_166_192_227	[429, 174]
428	True	a_e_H_16_53_135_166_192_228	[976, 354]
831	False	a_e_H_16_53_135_166_192_216	[253, 6]
382	True	a_e_H_16_53_135_166_192_216_229	[641]
533	False	a_e_H_16_53_135_166_192	[]
262	True	a_e_H_16_53_135_166_192_230	[]
775	False	a_e_H_16_53_135_166_192_217	[320, 445, 937]
918	False	a_e_H_16_53_135_166_207	[492]
476	True	a_e_H_16_53_135_166_207_231	[]
601	False	a_e_H_16_53_135_166_207	[]
70	False	a_e_H_16_53_135_167_218	[176, 300, 344, 901]
383	False	a_e_H_16_53_136_220	[]
708	True	a_e_H_16_53_96_139_199_232	[]
424	False	a_e_H_16_53_175	[357]
574	True	a_e_17_105_178_224_233	[]
850	False	a_e_17_105_178_224	[]
986	True	a_e_H_16_53_135_166_192_214_234	[794, 93]
917	True	a_e_H_16_53_135_166_192_214_235	[649, 544, 235]
495	False	a_e_H_16_53_135_166_192_214	[489, 993]
869	False	a_e_H_16_53_135_166_192_214	[860, 729]
767	False	a_e_H_16_53_135_166_192	[51, 929, 709]
336	True	a_e_H_16_53_135_166_192_236	[]
423	True	a_e_H_16_53_135_166_192_237	[201, 769]
429	True	a_e_H_16_53_135_166_192_227_238	[]
174	True	a_e_H_16_53_135_166_192_227_239	[]
976	True	a_e_H_16_53_135_166_192_228_240	[]
354	False	a_e_H_16_53_135_166_192_228	[]
253	False	a_e_H_16_53_135_166_192_216	[81, 611, 665]
6	False	a_e_H_16_53_135_166_192_216	[830]
641	True	a_e_H_16_53_135_166_192_216_229_241	[7]
320	False	a_e_H_16_53_135_166_192_217	[]
445	False	a_e_H_16_53_135_166_192_217	[]
937	True	a_e_H_16_53_135_166_192_217_242	[258, 247, 692, 969]
492	False	a_e_H_16_53_135_166_207	[]
176	False	a_e_H_16_53_135_167_218	[96]
300	False	a_e_H_16_53_135_167_218	[316, 975, 355, 734, 854]
344	False	a_e_H_16_53_135_167_218	[]
901	True	a_e_H_16_53_135_167_218_243	[]
357	False	a_e_H_16_53_175	[]
794	False	a_e_H_16_53_135_166_192_214_234	[]
93	False	a_e_H_16_53_135_166_192_214_234	[973]
649	False	a_e_H_16_53_135_166_192_214_235	[109]
544	True	a_e_H_16_53_135_166_192_214_235_244	[234]
235	True	a_e_H_16_53_135_166_192_214_235_245	[]
489	True	a_e_H_16_53_135_166_192_214_246	[366]
993	False	a_e_H_16_53_135_166_192_214	[]
860	False	a_e_H_16_53_135_166_192_214	[926, 768]
729	False	a_e_H_16_53_135_166_192_214	[]
51	False	a_e_H_16_53_135_166_192	[757, 86, 386, 607]
929	False	a_e_H_16_53_135_166_192	[140, 79]
709	False	a_e_H_16_53_135_166_192	[]
201	False	a_e_H_16_53_135_166_192_237	[452]
769	True	a_e_H_16_53_135_166_192_237_247	[]
81	True	a_e_H_16_53_135_166_192_216_248	[]
611	False	a_e_H_16_53_135_166_192_216	[]
665	False	a_e_H_16_53_135_166_192_216	[]
830	True	a_e_H_16_53_135_166_192_216_249	[418, 540]
7	False	a_e_H_16_53_135_166_192_216_229_241	[]
258	True	a_e_H_16_53_135_166_192_217_242_250	[]
247	False	a_e_H_16_53_135_166_192_217_242	[277]
692	False	a_e_H_16_53_135_166_192_217_242	[]
969	False	a_e_H_16_53_135_166_192_217_242	[]
96	False	a_e_H_16_53_135_167_218	[]
316	False	a_e_H_16_53_135_167_218	[]
975	False	a_e_H_16_53_135_167_218	[395]
355	False	a_e_H_16_53_135_167_218	[]
734	True	a_e_H_16_53_135_167_218_251	[]
854	False	a_e_H_16_53_135_167_218	[]
973	False	a_e_H_16_53_135_166_192_214_234	[91, 175]
109	True	a_e_H_16_53_135_166_192_214_235_252	[475]
234	True	a_e_H_16_53_135_166_192_214_235_244_253	[]
366	False	a_e_H_16_53_135_166_192_214_246	[]
926	True	a_e_H_16_53_135_166_192_214_254	[]
768	True	a_e_H_16_53_135_166_192_214_255	[]
757	False	a_e_H_16_53_135_166_192	[505]
86	False	a_e_H_16_53_135_166_192	[330, 659, 817]
386	True	a_e_H_16_53_135_166_192_256	[206, 269, 435]
607	True	a_e_H_16_53_135_166_192_257	[841]
140	False	a_e_H_16_53_135_166_192	[229]
79	False	a_e_H_16_53_135_166_192	[]
452	False	a_e_H_16_53_135_166_192_237	[685, 460]
418	False	a_e_H_16_53_135_166_192_216_249	[]
540	True	a_e_H_16_53_135_166_192_216_249_258	[]
277	False	a_e_H_16_53_135_166_192_217_242	[]
395	False	a_e_H_16_53_135_167_218	[]
91	False	a_e_H_16_53_135_166_192_214_234	[98]
175	False	a_e_H_16_53_135_166_192_214_234	[652, 662, 722]
475	False	a_e_H_16_53_135_166_192_214_235_252	[]
505	False	a_e_H_16_53_135_166_192	[]
330	False	a_e_H_16_53_135_166_192	[596]
659	True	a_e_H_16_53_135_166_192_259	[524, 990]
817	True	a_e_H_16_53_135_166_192_260	[]
206	False	a_e_H_16_53_135_166_192_256	[]
269	False	a_e_H_16_53_135_166_192_256	[]
435	False	a_e_H_16_53_135_166_192_256	[]
841	False	a_e_H_16_53_135_166_192_257	[663]
229	True	a_e_H_16_53_135_166_192_261	[870]
685	True	a_e_H_16_53_135_166_192_237_262	[]
460	False	a_e_H_16_53_135_166_192_237	[]
98	False	a_e_H_16_53_135_166_192_214_234	[]
652	True	a_e_H_16_53_135_166_192_214_234_263	[833, 616]
662	True	a_e_H_16_53_135_166_192_214_234_264	[]
722	False	a_e_H_16_53_135_166_192_214_234	[]
596	False	a_e_H_16_53_135_166_192	[472]
524	False	a_e_H_16_53_135_166_192_259	[]
990	False	a_e_H_16_53_135_166_192_259	[78]
663	True	a_e_H_16_53_135_166_192_257_265	[]
870	False	a_e_H_16_53_135_166_192_261	[]
833	True	a_e_H_16_53_135_166_192_214_234_263_266	[]
616	False	a_e_H_16_53_135_166_192_214_234_263	[]
472	False	a_e_H_16_53_135_166_192	[742]
78	False	a_e_H_16_53_135_166_192_259	[]
742	True	a_e_H_16_53_135_166_192_267	[]
